,ddi,pfam,meff,pdb,dca_max,nb_contact
2343,ddi_num_2078,PF07081_PF04616,10.4821428571429,"{'1yi7', '3c2u'}",0.151818468136109,290
2344,ddi_num_5534,PF04998_PF04563,10.3357142857143,"{'5m5y', '3s16', '2nvt', '5n60', '2ja8', '5iy8', '2r92', '3how', '5c3e', '4a3d', '5c44', '4c3i', '5n5y', '1r9t', '5iyb', '3s2d', '2yu9', '4a3f', '3s2h', '3s1r', '4wqt', '1k83', '3i4n', '3po3', '4v1o', '5fja', '5iy6', '3s15', '4ylo', '5ipn', '4v1m', '3m3y', '3qt1', '5fmf', '3hoz', '4ylp', '1r5u', '5ip7', '5lmx', '3m4o', '4yln', '5iya', '3hoy', '4a3j', '5sva', '5ipm', '4bbr', '3i4m', '1twh', '3cqz', '1y1v', '1i3q', '3s17', '3k1f', '4y52', '3rzd', '5c4a', '3gtl', '4x6a', '3hox', '4jkr', '3j0k', '4c3j', '2b63', '2nvx', '5c4j', '5u5q', '2ja5', '1twf', '5g5l', '3gtm', '2o5i', '3s1n', '2e2h', '5fz5', '5iy7', '3gtg', '4a3l', '1twg', '2r93', '4a3g', '3fki', '3rzo', '5m3m', '1twa', '1i50', '1sfo', '3aoi', '3po2', '3gtq', '4x67', '1r9s', '4v1n', '3s1q', '3hou', '2ja7', '5m5w', '4y7n', '5fyw', '3hov', '5fj9', '4c3h', '5iy9', '5n5z', '1y1w', '2e2j', '3gtk', '5m5x', '1twc', '4bbs', '5n61', '4a93', '2nvy', '2nvz', '4c2m', '2e2i', '5ip9', '4a3i', '5fj8', '1y77', '3s1m', '4a3b', '3h3v', '4a3e', '5iyc', '5m64', '5iyd', '4a3m', '3k7a', '2nvq', '2r7z', '4bxz', '5flm', '3gtp'}",0.111092782830743,47
2345,ddi_num_2530,PF00754_PF10633,10.3333333333333,{'1eut'},0.101119066399165,28
2346,ddi_num_1659,PF00431_PF14670,10.3333333333333,"{'5ckq', '4lmf', '4aqb', '1nzi', '4lor'}",0.170744927759319,189
2347,ddi_num_1018,PF00528_PF01547,10.1666666666667,"{'4xig', '3puz', '3pv0', '4xtc', '4tqu'}",0.043334274053505,253
2348,ddi_num_2408,PF12947_PF05735,10.0761010298382,"{'1yo8', '2rhp'}",0.475713879934431,59
2349,ddi_num_3042,PF08307_PF08306,10.0666666666667,"{'4d71', '4d6j', '4d6c', '4d6e', '4d6f', '4d6g', '2wmk', '4d6d', '4d72', '4d6i', '4d6h'}",0.065912071666801,877
2350,ddi_num_2435,PF09254_PF16902,10,"{'2fok', '1fok'}",0.097834846450165,123
2351,ddi_num_1126,PF05790_PF07679,10,"{'1vca', '1vsc', '1ij9'}",0.136697018021587,111
2352,ddi_num_1003,PF02012_PF13088,10,"{'4xog', '4xe9', '4xjz', '4fpc', '4yw5', '4xil', '4xhx', '4yw4', '4xyx', '5f9t', '4fov', '4fpj', '4fpy', '4yw2', '4xja', '4fpl', '4fp3', '4fpk', '4fpe', '4yw1', '4fq4', '4fow', '4fpg', '4foq', '2vw1', '4xj8', '4yw3', '2jkb', '4yz4', '4fpo', '4fp2', '4xju', '4fph', '2vw2', '4xma', '4xhb', '4fpf', '4foy', '4xmi', '4yz1', '4xj9', '4xjw'}",0.059442713846388,33
2354,ddi_num_2440,PF01223_PF01033,10,{'5l0k'},0.101910686005403,44
2355,ddi_num_2793,PF02981_PF16902,10,"{'1fok', '2fok'}",0.096053623266581,27
2356,ddi_num_4369,PF01909_PF00098,10,{'5w0n'},0.233038009864882,36
2357,ddi_num_4861,PF10640_PF03291,10,"{'4ckb', '4ckc', '4cke'}",0.387680094424469,260
2358,ddi_num_2871,PF13492_PF16963,10,"{'4euv', '4etx'}",0.142871574823445,85
2360,ddi_num_3813,PF10613_PF00497,9.66666666666667,{'4tlm'},0.078733723584854,79
2361,ddi_num_4720,PF09246_PF00536,9.6,{'1oxj'},0.420994656551226,92
2362,ddi_num_4865,PF03296_PF12629,9.33333333333333,"{'3er8', '3er9', '2gaf', '2ga9', '3erc', '3owg'}",0.313533275094039,688
2363,ddi_num_5865,PF00530_PF00084,9.33333333333333,{'5o32'},0.14139450478152,50
2364,ddi_num_6100,PF00090_PF00092,9.33333333333333,"{'4hqn', '4hql', '4hqo'}",0.13135317047319,58
2367,ddi_num_4867,PF12629_PF12630,9,"{'3er8', '3er9', '2gaf', '2ga9', '3erc', '3owg'}",0.460796711344687,75
2368,ddi_num_5137,PF17190_PF17191,9,{'1gm5'},0.072260801826743,44
2369,ddi_num_6119,PF00240_PF13639,9,"{'5d0k', '4v3l', '5d0m', '4ap4', '5ait', '5aiu', '4v3k'}",0.142699754176926,168
2370,ddi_num_4646,PF17033_PF17130,9,"{'4wck', '4wcm', '4q6m', '4wcn', '4wcl', '4q6p', '5d2r', '4q6n', '4q6o', '4q6q'}",0.088188477139284,263
2372,ddi_num_2112,PF09291_PF07686,9,"{'5c0b', '4pjc', '4en3', '4iiq', '3o6f', '4x6b', '3qiw', '5hyj', '4jrx', '1mwa', '3vxm', '5d7i', '3qjh', '5jzi', '5ksb', '4g8g', '3vxq', '3to4', '5fka', '2ial', '2eyt', '3mff', '3tjh', '4gg6', '4l8s', '5euo', '3mv8', '5u17', '4n0c', '4udt', '3tpu', '4z7w', '4ozh', '4prp', '4jry', '5hhm', '2cdg', '2iam', '5swz', '4ms8', '2q86', '5d7l', '4pjb', '2vlm', '4pj5', '4dzb', '4wnq', '4nhu', '5u6q', '4ozg', '3c6l', '3utp', '5ks9', '5d7j', '1g6r', '4pjg', '2ian', '4e41', '5u16', '5d7k', '4p5t', '5hho', '4e42', '4nqd', '2cdf'}",0.225190801978083,416
2373,ddi_num_3727,PF00014_PF07502,9,{'5h7v'},0.722986239177816,82
2374,ddi_num_6208,PF13519_PF00240,9,{'5ln1'},0.175897372498164,75
2375,ddi_num_5506,PF00623_PF00562,9,"{'5m5y', '5voi', '3s16', '2nvt', '5n60', '2ja8', '5iy8', '5nsr', '5uha', '2r92', '3how', '5c3e', '4a3d', '5x4z', '5c44', '4c3i', '4llg', '4jk2', '5ezk', '5n5y', '5i2d', '2a6e', '1r9t', '5iyb', '4gzz', '4s20', '2yu9', '4lk0', '3s2d', '3wod', '1y1v', '3s2h', '5uhe', '4a3f', '3s1r', '5uac', '4xln', '4wqt', '4mq9', '1k83', '3i4n', '4oiq', '3po3', '4v1o', '3gto', '5tjg', '4mey', '5fja', '1ynj', '5iy6', '5uhd', '5x50', '5tmf', '3s15', '4xlq', '5my1', '5uh5', '4ylo', '5ipn', '4v1m', '3m3y', '3qt1', '4xlp', '5fmf', '5uh9', '3hoz', '5uhb', '4ylp', '4kmu', '5uah', '1r5u', '4gzy', '1zyr', '5ip7', '5lmx', '3m4o', '4yln', '5iya', '5e18', '3iyd', '3hoy', '5d4e', '5uhg', '4mex', '4a3j', '5uhc', '4yg2', '5sva', '2pmz', '5ipm', '4bbr', '3i4m', '1twh', '3cqz', '4xls', '3gtj', '5uaj', '1i3q', '3k1f', '4y52', '2be5', '5u0s', '3gtl', '5c4a', '4x6a', '5ui8', '4xsz', '3rzd', '2y0s', '3hox', '1nik', '4yfx', '4jkr', '5w1t', '2a68', '3j0k', '5uh6', '3s14', '5e17', '4c3j', '3h0g', '2b63', '2nvx', '2a69', '4q5s', '5uhf', '4oip', '4zh4', '4qiw', '5c4j', '5u5q', '4jk1', '2ja5', '4oio', '1smy', '1twf', '5g5l', '3gtm', '2o5i', '5ipl', '2e2h', '5iy7', '4a3l', '5uh8', '5d4c', '3gtg', '4zh2', '5x51', '1twg', '5fz5', '2b8k', '2r93', '4yfk', '4a3g', '1i6h', '4xsx', '5tw1', '3fki', '2o5j', '3rzo', '1twa', '5m3m', '1iw7', '1i50', '1sfo', '3aoi', '3po2', '3gtq', '4x67', '5uag', '5flm', '1r9s', '4v1n', '2ppb', '3hou', '3s1q', '2ja7', '4wqs', '4oir', '4y7n', '5m5w', '5fyw', '5vo8', '3hov', '5m3f', '5fj9', '4c3h', '4yfn', '4xsy', '5iy9', '3lu0', '5n5z', '1y1w', '2e2j', '3gtk', '5m5x', '3aoh', '5tbz', '1twc', '4g7o', '4bbs', '5n61', '5tmc', '4a93', '3s17', '2nvy', '2nvz', '4c2m', '3hkz', '2a6h', '2e2i', '5ip9', '1ynn', '4a3i', '5fj8', '1y77', '3eql', '5vsw', '3s1m', '4kn7', '2gho', '4a3b', '3h3v', '5vi8', '2cw0', '5c4x', '4a3e', '5iyc', '4ljz', '5m64', '5byh', '4kn4', '4g7h', '5iyd', '5w1s', '4g7z', '4a3m', '5ual', '3k7a', '5uaq', '3dxj', '4zh3', '5d4d', '2nvq', '4q4z', '4xlr', '2r7z', '3s1n', '4bxz', '4oin', '3gtp'}",0.164306109693968,989
2376,ddi_num_190,PF00005_PF01032,9,"{'4g1u', '2qi9', '4fi3', '5b57', '1l7v', '5b58', '2nq2', '4r9u', '4dbl'}",0.034847873397163,582
2377,ddi_num_1888,PF10418_PF01180,9,"{'5ksw', '1ep3', '1ep1', '1ep2'}",0.077401152279355,302
2379,ddi_num_2178,PF11611_PF17118,9,{'4r4g'},0.068879357462068,110
2382,ddi_num_5528,PF05000_PF00562,9,"{'5m5y', '5voi', '3s16', '2nvt', '5n60', '2ja8', '5iy8', '5nsr', '5uha', '3how', '5c3e', '5x4z', '5c44', '4c3i', '4llg', '4jk2', '5n5y', '5i2d', '2a6e', '1r9t', '5iyb', '4gzz', '4s20', '2yu9', '3s2d', '4lk0', '3wod', '4a3f', '5uhe', '3s2h', '3s1r', '5uac', '4xln', '4wqt', '4xls', '1k83', '4mq9', '3i4n', '4oiq', '3po3', '4v1o', '3gto', '5tjg', '4mey', '5fja', '1ynj', '5iy6', '5uhd', '5x50', '5tmf', '3s15', '4xlq', '5uh5', '4ylo', '5ipn', '4v1m', '3m3y', '3qt1', '5uaj', '4xlp', '5fmf', '3hoz', '4kmu', '4ylp', '5uh9', '1r5u', '5uah', '5uhb', '4gzy', '1zyr', '5ip7', '3m4o', '4yln', '5e18', '5iya', '3iyd', '3hoy', '5d4e', '5uhg', '4mex', '4a3j', '4yg2', '5sva', '2pmz', '5ipm', '4bbr', '3i4m', '1twh', '3cqz', '4kn7', '1y1v', '3s17', '1i3q', '5ui8', '3gtl', '5u0s', '2be5', '3k1f', '4y52', '5c4a', '4x6a', '4xsz', '3rzd', '2y0s', '3hox', '1nik', '4yfx', '4jkr', '3j0k', '2a68', '5w1t', '5uh6', '3s14', '5e17', '4c3j', '3h0g', '2b63', '2nvx', '2a69', '4q5s', '5uhf', '4oip', '4zh4', '4qiw', '4jk1', '5c4j', '5u5q', '2ja5', '4oio', '1smy', '1twf', '5g5l', '3gtm', '2o5i', '5ipl', '2e2h', '5fz5', '4zh2', '5uh8', '3gtg', '5d4c', '1twg', '5iy7', '2b8k', '5x51', '4a3l', '2r93', '4yfk', '4a3g', '1i6h', '5tw1', '3fki', '2o5j', '1twa', '3rzo', '5m3m', '1iw7', '1i50', '1sfo', '3aoi', '3po2', '3gtq', '4x67', '5uag', '1r9s', '5flm', '4v1n', '2ppb', '3hou', '3s1q', '2ja7', '4wqs', '4oir', '5m5w', '4y7n', '3hov', '5fyw', '5vo8', '5m3f', '5fj9', '4c3h', '4yfn', '4xsy', '5iy9', '3lu0', '5n5z', '1y1w', '2e2j', '3gtk', '5m5x', '3aoh', '5tbz', '1twc', '4g7o', '4bbs', '5n61', '5tmc', '4a93', '2nvy', '2nvz', '4c2m', '3hkz', '2a6h', '2e2i', '5ip9', '1ynn', '4a3i', '5fj8', '1y77', '5vsw', '3s1m', '4a3b', '5c4x', '5vi8', '2cw0', '3h3v', '5iyc', '4ljz', '5m64', '4kn4', '5iyd', '4g7h', '5w1s', '4g7z', '4a3m', '5ual', '3k7a', '5uaq', '3dxj', '4zh3', '5d4d', '2nvq', '4q4z', '4xlr', '2r7z', '3s1n', '4bxz', '3eql', '4oin', '3gtp'}",0.188730371436733,384
2383,ddi_num_5526,PF05000_PF10385,8.80119047619048,"{'5uhf', '4gzy', '1zyr', '3aoh', '4oio', '1smy', '2a6h', '5d4e', '5d4c', '2a6e', '4s20', '1ynn', '3eql', '2o5j', '1iw7', '4xln', '4wqt', '4mq9', '3aoi', '4xls', '4oiq', '2cw0', '2be5', '2ppb', '1ynj', '4g7z', '2a68', '5tmf', '4wqs', '4xlq', '3dxj', '5d4d', '4xlp', '4oin', '2a69'}",0.248034216094335,39
2384,ddi_num_1006,PF13088_PF10633,8.75,{'2ber'},0.13181394827099,23
2385,ddi_num_1714,PF02984_PF00069,8.71428571428571,"{'2uue', '4cfu', '4eoq', '2uzl', '3my5', '1fvv', '1oi9', '1jsu', '3qhw', '4i3z', '4cfn', '1h28', '3bhu', '1gy3', '1h1r', '2c6t', '1urc', '3eoc', '2iw6', '2cjm', '2wip', '3ej1', '1oiy', '5nev', '1w98', '2wev', '3tnw', '2whb', '4eok', '1fin', '4eos', '4bcn', '4eol', '1h24', '5if1', '3dog', '4cfv', '2bpm', '2g9x', '1e9h', '2uzd', '1oiu', '3bht', '1qmz', '2cch', '4eoo', '3qhr', '3ddq', '2i40', '1h1s', '1jst', '3eid', '4cfm', '1vyw', '4eor', '2c5o', '4fx3', '2cci', '5lmk', '2c5v', '4eoi', '4nst', '4eon', '1h1q', '1h27', '5l2w', '4cfx', '1h1p', '2uzb', '1h25', '2iw8', '2iw9', '1okw', '2wpa', '1h26', '2c4g', '1ol2', '2x1n', '4eom', '2c5n', '4cfw', '1ogu', '2v22', '4eop', '2wih', '5efq', '3f5x', '3ddp', '2uze', '3bhv', '4bcm', '2c5x', '1p5e', '1okv', '1pkd', '1ol1', '2wmb', '2bkz', '2wma', '4eoj', '2wxv'}",1.06131611096803,348
2386,ddi_num_3353,PF00010_PF02344,8.64869300213707,"{'1nkp', '5i50', '5i4z'}",0.600765644096614,57
2388,ddi_num_571,PF00023_PF16179,8.37301587301587,"{'1ikn', '1nfi'}",0.986731320726272,44
2389,ddi_num_3789,PF00059_PF00041,8.33333333333333,{'1tdq'},0.187117515529462,163
2390,ddi_num_3862,PF13855_PF00047,8.00739696463381,"{'4pbv', '4pbw'}",0.60254951131919,110
2391,ddi_num_5525,PF05000_PF04565,8,"{'5m5y', '3s16', '2nvt', '5n60', '5iy8', '3how', '5c3e', '5x4z', '5c44', '4c3i', '5n5y', '1r9t', '5iyb', '3s2d', '2yu9', '4a3f', '3s2h', '3s1r', '1k83', '3i4n', '3po3', '4v1o', '5fja', '5iy6', '5x50', '3s15', '3qt1', '5fmf', '3hoz', '1r5u', '5ip7', '3m4o', '5iya', '3iyd', '3hoy', '4a3j', '2pmz', '4bbr', '3i4m', '1twh', '3cqz', '1y1v', '1i3q', '3s17', '3k1f', '5c4a', '5u0s', '3gtl', '3rzd', '2y0s', '3hox', '3j0k', '4c3j', '3h0g', '2b63', '2nvx', '4qiw', '5c4j', '5u5q', '3gtm', '2e2h', '4a3l', '5fz5', '5iy7', '3gtg', '1twg', '5x51', '2b8k', '4a3g', '3fki', '3rzo', '5m3m', '1twa', '3gtq', '4x67', '1r9s', '3s1q', '4wqs', '5fyw', '3hov', '5m3f', '5fj9', '4c3h', '5iy9', '5n5z', '1y1w', '2e2j', '3gtk', '5m5x', '4a93', '5n61', '4bbs', '2nvy', '2nvz', '4c2m', '3hkz', '2e2i', '5ip9', '4a3i', '5fj8', '1y77', '3s1m', '4a3b', '3h3v', '5c4x', '4a3e', '5iyc', '5m64', '5iyd', '4a3m', '3k7a', '2r7z', '4bxz', '5flm'}",0.359040896427644,105
2392,ddi_num_519,PF16561_PF02903,8,{'4aef'},0.082079576177194,29
2393,ddi_num_2269,PF00378_PF00108,8,"{'1wdk', '1wdl', '2d3t', '1wdm'}",0.110677725957191,202
2394,ddi_num_4037,PF14314_PF14318,8,{'5a22'},0.062605951491248,274
2395,ddi_num_5880,PF02876_PF01123,8,"{'1ck1', '1ty0', '4udu', '1i4r', '1pyw', '1i4x', '1jck', '5fk9', '1dyq', '1d5m', '1se3', '3byy', '3bzd', '4rgn', '1ste', '2aq2', '1d5x', '1jwm', '2aq3', '1et9', '1bxt', '2aq1', '5fka', '1jws', '1ktk', '1sjh', '1hqr', '1sxt', '1ty2', '2xna', '1enf', '1ha5', '1fnu', '1xxg', '1klg', '2seb', '3owe', '1an8', '4c56', '1esf', '1b1z', '1i4g', '1ewc', '3mc0', '1d5z', '1klu', '4rgo', '1l0x', '1goz', '1se4', '2ici', '1uns', '3bvz', '3w2d', '1t5x', '3bvg', '1fnw', '4rgm', '3ea6', '3gp7', '1f77', '1l0y', '3r8b', '3bvm', '2xn9', '1i4h', '1se2', '1jwu', '1seb', '1et6', '1fnv', '1hxy', '1lo5', '1sje', '1eu3', '1uup', '1eu4', '3byt', '1sbb'}",0.075345541497417,791
2396,ddi_num_4647,PF17129_PF17130,8,"{'4wck', '4wcm', '4q6m', '4wcn', '4wcl', '4q6p', '5d2r', '4q6n', '4q6o', '4q6q'}",1.0028278599327,275
2397,ddi_num_4038,PF14314_PF00946,8,{'5a22'},0.046616325379793,49
2398,ddi_num_2557,PF00970_PF07992,8,"{'4ylf', '4yry'}",0.168828657654704,155
2399,ddi_num_1807,PF01266_PF13510,8,"{'2gag', '3ad7', '3ad9', '3ada', '2gah', '3ad8', '1vrq', '1x31'}",0.193729346952607,36
2401,ddi_num_4479,PF03828_PF00098,8,{'3nyb'},0.250152492211996,78
2402,ddi_num_623,PF13637_PF16179,8,{'1oy3'},0.184591719863286,58
2404,ddi_num_4866,PF03296_PF12630,8,"{'3er8', '3er9', '2gaf', '2ga9', '3erc', '3owg'}",0.647812168787699,310
2405,ddi_num_1082,PF07654_PF00047,8,"{'1ow0', '2qej', '3s4s', '3s5l', '3t0e'}",0.093002922765945,141
2406,ddi_num_2629,PF13247_PF00384,8,"{'1y4z', '1siw', '1y5l', '3ir6', '3ir5', '1h0h', '1y5i', '5e7o', '2vpx', '1kqf', '3egw', '1kqg', '1y5n', '3ir7', '5ch7', '5chc', '4ydd', '1q16', '2vpw', '1r27'}",0.032757350824967,105
2407,ddi_num_3276,PF12563_PF07968,8,{'1xez'},0.10337135733692,92
2408,ddi_num_2063,PF00782_PF00069,8,{'4yr8'},0.094805673001998,246
2409,ddi_num_3698,PF15985_PF00575,8,"{'3l7z', '2ba0'}",0.322038971799575,109
2410,ddi_num_1991,PF06144_PF12169,8,"{'1xxh', '3glh'}",0.081184573321068,96
2411,ddi_num_1337,PF00307_PF13499,8,{'2k3s'},0.11039484101273,125
2412,ddi_num_5049,PF07992_PF04267,8,"{'2gag', '2gah'}",0.227662323422175,30
2414,ddi_num_4635,PF01742_PF07953,7.36666666666667,"{'3v0b', '5n0b', '5n0c', '4zkt', '3v0a'}",0.098192316777707,182
2415,ddi_num_780,PF05118_PF05373,7.33333333333333,"{'4p7w', '1e5s', '4p7x', '1e5r'}",0.102247752324819,604
2416,ddi_num_1690,PF01179_PF07833,7.24523809523809,"{'1jrq', '2wgq', '1d6y', '1d6z', '1oac', '2w0q', '1lvn', '1spu', '1qal', '2wof', '2wo0', '2woh', '1dyu', '1qak', '1d6u', '1qaf'}",0.193655999701304,112
2417,ddi_num_381,PF00578_PF00085,7,{'5hqp'},0.361528734035737,50
2418,ddi_num_5507,PF00623_PF04560,7,"{'5m5y', '5voi', '2nvt', '5n60', '2ja8', '5iy8', '5nsr', '5uha', '3how', '2r92', '5c3e', '5x4z', '5c44', '4c3i', '4llg', '4jk2', '5ezk', '5n5y', '5i2d', '2a6e', '1r9t', '5iyb', '4gzz', '4s20', '4lk0', '2yu9', '3wod', '4a3f', '3s2h', '5uhe', '3s1r', '4xln', '4wqt', '1k83', '4mq9', '3i4n', '3po3', '3gto', '5tjg', '4mey', '5fja', '1ynj', '5iy6', '5uhd', '5x50', '5tmf', '5my1', '4xlq', '3s15', '5uh5', '4ylo', '5ipn', '3m3y', '3qt1', '4xlp', '3j1n', '5uh9', '4kmu', '4ylp', '5uhb', '3hoz', '5uah', '4gzy', '1zyr', '5ip7', '5lmx', '3m4o', '4yln', '5iya', '5e18', '3iyd', '5d4e', '5uhg', '4mex', '4a3j', '5uhc', '4yg2', '5sva', '2pmz', '5ipm', '4bbr', '3i4m', '1twh', '4xls', '3cqz', '4kn7', '1i3q', '1y1v', '3k1f', '5ui8', '2be5', '4y52', '5u0s', '5c4a', '3gtl', '4xsz', '2y0s', '1nik', '4yfx', '4jkr', '3j0k', '5w1t', '2a68', '5uh6', '5e17', '4c3j', '3h0g', '2b63', '2nvx', '2a69', '4q5s', '5uhf', '4oip', '4qiw', '5c4j', '4jk1', '5u5q', '4oio', '1smy', '1twf', '5g5l', '3gtm', '2o5i', '5ipl', '2e2h', '5fz5', '5iy7', '4zh2', '3gtg', '1twg', '5x51', '5uh8', '4a3l', '2b8k', '4yfk', '4xsx', '5tw1', '3fki', '2o5j', '5m3m', '1twa', '1iw7', '1i50', '1sfo', '3aoi', '3gtq', '4x67', '5uag', '1r9s', '3s1q', '2ppb', '3hou', '2ja7', '4wqs', '5m5w', '5fyw', '5vo8', '5m3f', '5fj9', '4yfn', '4xsy', '5iy9', '3lu0', '5n5z', '1y1w', '2e2j', '3gtk', '5m5x', '3aoh', '5tbz', '1twc', '4g7o', '4bbs', '5n61', '5tmc', '2nvy', '2nvz', '4c2m', '3hkz', '2a6h', '2e2i', '5ip9', '1ynn', '4a3i', '5fj8', '3eql', '5vsw', '4lk1', '3s1m', '2gho', '4a3b', '5vi8', '5c4x', '2cw0', '3h3v', '5iyc', '4ljz', '5m64', '5byh', '4kn4', '5iyd', '4g7h', '5ual', '4g7z', '4a3m', '5w1s', '5ms0', '3k7a', '5uaq', '3dxj', '4zh3', '5d4d', '4q4z', '4xlr', '2r7z', '3s1n', '4bxz', '5flm', '4oin', '3gtp'}",0.324748872140163,840
2419,ddi_num_2413,PF07645_PF00683,7,"{'1uzk', '2w86', '1uzj', '1uzq', '1uzp'}",0.118208788063681,160
2420,ddi_num_4301,PF16621_PF00018,7,"{'1uec', '1ng2'}",0.220109365296478,171
2421,ddi_num_2860,PF07474_PF13927,7,{'1gl4'},0.143009182300083,119
2422,ddi_num_5857,PF00588_PF04705,7,"{'3nk7', '3gyq', '3nk6'}",0.116510788598488,329
2423,ddi_num_1128,PF05790_PF07686,7,"{'2dru', '1hnf', '1hng'}",0.64830105141855,37
2424,ddi_num_778,PF00710_PF02934,7,"{'2d6f', '1zq1'}",0.052074379752658,373
2425,ddi_num_2295,PF13202_PF01023,7,"{'3nxa', '2l50', '2l51'}",0.91804106682111,228
2426,ddi_num_1765,PF00034_PF02239,7,"{'5c2v', '5c2w'}",0.031991741625105,55
2427,ddi_num_4817,PF01477_PF00882,7,"{'1kho', '1qmd', '1olp', '1gyg', '2wxu', '1qm6', '2wxt', '1ca1', '2wy6'}",0.11190226248218,504
2428,ddi_num_382,PF00578_PF13905,7,{'3fkf'},0.06735129440563,211
2429,ddi_num_2117,PF09922_PF17115,7,{'4qrk'},0.092201336207672,46
2431,ddi_num_6032,PF16920_PF00047,7,"{'4pbv', '4pbw'}",0.565563283755603,59
2432,ddi_num_4651,PF02395_PF03212,7,{'3h09'},0.046750252149584,222
2433,ddi_num_2100,PF09118_PF07646,6.94265873015873,{'4unm'},0.491029316746101,55
2434,ddi_num_839,PF02823_PF00006,6.70804473304473,{'3oaa'},0.416130050198406,28
2435,ddi_num_1485,PF00346_PF01058,6.23333333333333,"{'5ldx', '5lc5', '4hea', '3i9v', '5lnk', '5ldw', '3iam', '3ias', '3m9s', '2ybb', '2fug'}",0.186623193807754,206
2436,ddi_num_3,PF10417_PF00085,6.06666666666667,{'5hqp'},0.183849086535021,98
2438,ddi_num_137,PF13401_PF14630,6,"{'5v8f', '5udb'}",0.640112912182494,53
2439,ddi_num_1821,PF10683_PF05699,6,"{'2bw3', '4d1q'}",0.154949925705908,104
2440,ddi_num_1259,PF03422_PF00457,6,{'2dcj'},0.091098425258613,110
2441,ddi_num_2325,PF13499_PF08414,6,{'3a8r'},0.080273139140878,289
2443,ddi_num_1054,PF02214_PF13418,6,"{'4yy8', '4zgc'}",0.673343569739774,87
2444,ddi_num_4499,PF14598_PF08447,6,"{'3h82', '4xt2', '5sy7', '4gs9', '4h6j', '4zph', '5sy5', '5ufp', '4zqd', '3f1p', '5tbm', '4zpr', '3f1o', '4zpk', '3h7w', '3f1n', '4ghi', '4zp4'}",0.795677888679136,577
2445,ddi_num_6115,PF00240_PF13920,6,"{'5mnj', '4auq', '4whv'}",0.324961108556594,109
2446,ddi_num_6024,PF00087_PF00021,6,{'2i9b'},0.081064870923444,356
2447,ddi_num_3788,PF00059_PF00040,6,{'5ao6'},0.10082618683542,41
2448,ddi_num_409,PF01263_PF01370,6,{'1z45'},0.061607004918503,42
2449,ddi_num_4355,PF09401_PF06460,6,"{'2xyv', '2xyq', '3r24', '2xyr'}",0.059512970763988,290
2450,ddi_num_4354,PF09401_PF06471,6,"{'5c8s', '5c8t', '5c8u'}",0.033208929646959,578
2452,ddi_num_5771,PF00018_PF08944,6,{'1k4u'},0.272414621191106,263
2453,ddi_num_5944,PF03070_PF16293,6,{'4lqx'},0.095418398902926,113
2454,ddi_num_5894,PF01300_PF07503,6,"{'3ttd', '3tsu', '3ttf', '3tsp', '3vti', '3vth', '3tsq', '4g9i', '3ttc'}",0.05225751694199,229
2455,ddi_num_622,PF13637_PF00071,6,"{'4cz2', '4cym'}",0.055467362718331,103
2456,ddi_num_3673,PF07648_PF00089,6,{'2f3c'},0.243704018513807,68
2457,ddi_num_403,PF01168_PF00278,6,{'3n29'},0.055188827875075,214
2458,ddi_num_1650,PF07731_PF00754,6,"{'3j2s', '5k8d', '3j2q', '3cdz', '4bdv', '2r7e'}",0.07853141993723,105
2459,ddi_num_1250,PF00686_PF01373,6,"{'1veo', '1itc', '1b9z', '5bca', '1j11', '1j18', '1j10', '1b90', '1vep', '1ven', '1j0z', '1vem', '1j12', '1j0y'}",0.050073482362704,214
2460,ddi_num_4798,PF00069_PF02197,6,{'4din'},0.063720577147353,71
2461,ddi_num_1946,PF01035_PF09153,6,{'1mgt'},0.129532591224464,252
2462,ddi_num_4541,PF07676_PF04052,6,{'2hqs'},0.121129031219481,24
2463,ddi_num_4636,PF01742_PF07952,6,"{'5bqn', '1s0d', '3zus', '3zuq', '1g9b', '5bqm', '1epw', '3zur', '2w2d', '1s0c', '2np0', '1i1e', '3v0c', '1s0e', '4zkt', '1g9c', '2nz9', '1s0b', '3ffz', '2nyy', '1s0f', '2xhl', '3v0b', '5n0b', '5n0c', '1g9d', '1s0g', '1f31', '3v0a', '1g9a'}",0.030171477443646,741
2464,ddi_num_509,PF00501_PF03621,6,"{'5ja1', '5u89', '4gr5', '5ja2', '4gr4'}",0.027882118998286,267
2465,ddi_num_4605,PF11713_PF12919,6,{'4r04'},0.062412046248021,59
2466,ddi_num_643,PF03098_PF00008,5.90071296311768,"{'4o1z', '1cqe', '1pge', '3ln1', '1diy', '1u67', '2oye', '1eqg', '3n8z', '3ln0', '1ht8', '3mqe', '1prh', '3n8w', '1q4g', '4ph9', '1igx', '1pgg', '1fe2', '4fm5', '3n8y', '3ntg', '1ht5', '5jvz', '3kk6', '3n8v', '2oyu', '1pgf', '1eqh', '5jw1', '1igz', '2ayl', '5jvy', '5ikq', '3n8x', '1pth'}",0.614346484811613,119
2467,ddi_num_1483,PF00346_PF00146,5.33333333333333,"{'5ldx', '5lc5', '5lnk', '5ldw', '4hea'}",0.218717724208249,296
2468,ddi_num_3015,PF01055_PF12999,5.33333333333333,"{'5h9o', '5ied', '5ief', '5f0e', '5hjo', '5iee', '5ieg', '5hjr'}",0.049784605789515,80
2469,ddi_num_3496,PF13895_PF01437,5.12726021965152,{'3nvq'},1.20672776891618,21
